loss_A,obs_act_acc_A,obs_card_acc_A,act_acc_A,loss_B,obs_act_acc_B,obs_card_acc_B,act_acc_B,loss_C,obs_act_acc_C,obs_card_acc_C,act_acc_C,loss_D,obs_act_acc_D,obs_card_acc_D,act_acc_D,loss_E,obs_act_acc_E,obs_card_acc_E,act_acc_E,loss_F,obs_act_acc_F,obs_card_acc_F,act_acc_F,loss_G,obs_act_acc_G,obs_card_acc_G,act_acc_G
0.23306477069854736,1.0,1.0,0.9375,0.4993511190017064,1.0,1.0,0.8229166666666666,0.399276927113533,1.0,1.0,0.7604166666666666,0.1250414215028286,1.0,1.0,0.9791666666666666,0.1354044464727243,1.0,1.0,0.9479166666666666,0.08563272788056306,1.0,1.0,0.9537037037037037,0.2608631139602324,0.899367088607595,0.8987341772151899,0.8367088607594937
0.20373828212420145,1.0,1.0,0.9375,0.39004477858543396,1.0,1.0,0.9166666666666666,0.32525702317555744,1.0,1.0,0.78125,0.12339740494887035,1.0,1.0,0.9375,0.1386664149661859,1.0,1.0,0.9375,0.08147252830011505,1.0,1.0,0.9444444444444444,0.2904374137370273,0.9151898734177215,0.8848101265822785,0.8360759493670886
0.1888371929526329,1.0,1.0,0.9479166666666666,0.300601785381635,1.0,1.0,0.9166666666666666,0.3372994313637416,1.0,1.0,0.84375,0.12134593476851781,1.0,1.0,0.9791666666666666,0.13536610951026282,1.0,1.0,0.9375,0.08094099430101258,1.0,1.0,0.9490740740740741,0.29006555510891807,0.9006329113924051,0.8765822784810127,0.8386075949367089
0.18013957887887955,1.0,1.0,0.9375,0.2470757638414701,1.0,1.0,0.90625,0.29333605368932086,1.0,1.0,0.8645833333333334,0.11882044126590093,1.0,1.0,0.9791666666666666,0.12953361123800278,1.0,1.0,0.9583333333333334,0.08185481173651558,1.0,1.0,0.9490740740740741,0.25510292869023604,0.9094936708860759,0.889873417721519,0.8481012658227848
0.1727045550942421,1.0,1.0,0.9583333333333334,0.19934654235839844,1.0,1.0,0.90625,0.26685263216495514,1.0,1.0,0.8541666666666666,0.11823674912254016,1.0,1.0,0.9791666666666666,0.1422392607976993,1.0,1.0,0.9270833333333334,0.08202650238360677,1.0,1.0,0.9490740740740741,0.2360494714042153,0.9227848101265823,0.8911392405063291,0.8512658227848101
0.16885695358117422,1.0,1.0,0.9479166666666666,0.1705983243882656,1.0,1.0,0.90625,0.2297757292787234,1.0,1.0,0.8645833333333334,0.11824747050801913,1.0,1.0,0.96875,0.13119161501526833,1.0,1.0,0.9583333333333334,0.08155179476099354,1.0,1.0,0.9398148148148148,0.2334943525116853,0.9386075949367089,0.8848101265822785,0.8487341772151898
0.16597430656353632,1.0,1.0,0.9166666666666666,0.15182087322076163,1.0,1.0,0.90625,0.19716186076402664,1.0,1.0,0.9375,0.11780971785386403,1.0,1.0,0.9791666666666666,0.130940825988849,1.0,1.0,0.9375,0.08348253262894494,1.0,1.0,0.9490740740740741,0.2443727371518058,0.95,0.8892405063291139,0.8474683544303797
0.16426746795574823,1.0,1.0,0.9375,0.1422799713909626,1.0,1.0,0.90625,0.19767552614212036,1.0,1.0,0.96875,0.11655280987421672,1.0,1.0,0.9375,0.1285222868124644,1.0,1.0,0.9375,0.08318208264453071,1.0,1.0,0.9490740740740741,0.23157612791266105,0.9405063291139241,0.8841772151898735,0.8481012658227848
0.16386242459217706,1.0,1.0,0.9583333333333334,0.1374437982837359,1.0,1.0,0.90625,0.2180595931907495,1.0,1.0,0.8854166666666666,0.11711041256785393,1.0,1.0,0.9791666666666666,0.1274730327228705,1.0,1.0,0.9583333333333334,0.08048814136002745,1.0,1.0,0.9490740740740741,0.23181742429733276,0.9462025316455697,0.8936708860759494,0.8436708860759494
0.16148768117030463,1.0,1.0,0.9583333333333334,0.12997970233360925,1.0,1.0,0.90625,0.19809569666783014,1.0,1.0,0.8541666666666666,0.11553539335727692,1.0,1.0,0.9791666666666666,0.125517419539392,1.0,1.0,0.9583333333333334,0.08171157033315726,1.0,1.0,0.9490740740740741,0.23737702277874706,0.9341772151898734,0.8879746835443038,0.8493670886075949
0.1609822412331899,1.0,1.0,0.9375,0.130036278317372,1.0,1.0,0.9166666666666666,0.17876220494508743,1.0,1.0,0.8541666666666666,0.1137716534237067,1.0,1.0,0.9791666666666666,0.1292003703614076,1.0,1.0,0.9375,0.08246056123503617,1.0,1.0,0.9490740740740741,0.23741698754255217,0.9316455696202531,0.8917721518987342,0.8518987341772152
0.16009466598431268,1.0,1.0,0.9166666666666666,0.1215807410577933,1.0,1.0,0.8958333333333334,0.1779942736029625,1.0,1.0,0.875,0.11402638877431552,1.0,1.0,0.9791666666666666,0.12519227216641107,1.0,1.0,0.9375,0.08299049681850842,1.0,1.0,0.9490740740740741,0.22757642520497542,0.9335443037974683,0.8981012658227848,0.8563291139240506
