reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
1.5,0.2946441555839833,0.25,0.22089228534643074,2.0,0.3548286164624759,1.25,0.33964463971657016,3.5,1.0059238250494191,1.2222222,0.37694014399567716
1.5,0.3263190937271074,0.75,0.21985109611021145,1.75,0.3515961195479106,2.0,0.38324927876667203,3.5,0.9151132173426799,1.6666666,0.40351142696653
2.0,0.33717514103829543,0.0,0.22783135843888766,2.0,0.40888068600085303,2.0,0.33985251071204814,6.0,1.0739184093371157,1.3333334,0.3640606553946538
1.75,0.28459991748035574,0.75,0.2084855476808712,1.25,0.4262296656366801,1.0,0.33088404262114046,1.0,1.158501915022206,1.4444444,0.3978054918346691
0.75,0.31767212528878447,1.0,0.22321163297450264,1.25,0.3851297103440046,1.25,0.40731602513122933,4.5,1.1705100849148846,1.6666666,0.3957166973272524
1.0,0.2763939265383901,0.5,0.20477173897464693,1.5,0.3920383034656548,0.75,0.33212873071508603,1.0,1.0016250304368621,1.1111112,0.43121311588543687
2.0,0.31849938497925673,0.0,0.22574457173910573,1.25,0.37178639309580613,0.75,0.2910392279452599,7.0,1.0551107805397155,1.5555556,0.4295265562277753
1.75,0.2943778791099313,0.25,0.2216743723938289,2.0,0.3571968110849254,1.0,0.34614585461456376,5.5,1.2470795052239043,2.2222223,0.4158265479374076
1.25,0.2961077940626823,0.0,0.2249851800319525,1.25,0.36780142028276275,0.75,0.347637868331116,4.5,0.9785754340841839,1.3333334,0.37147750671891455
1.75,0.32115287739463666,0.25,0.2126167237933502,0.5,0.367854639149356,1.0,0.3292169816841407,5.5,1.014817250778775,1.1111112,0.37256769945378737
1.25,0.3108707390847088,0.0,0.2230109648871569,0.75,0.3611440585090938,1.25,0.35895915095948727,3.5,0.9562840657891136,1.4444444,0.36249861030782554
1.25,0.3258698732598006,0.75,0.2347724905779966,1.5,0.3744791057918501,2.25,0.3362397771358186,6.5,0.9777355972511996,0.7777778,0.3980706795826883
1.75,0.3394994211996629,0.0,0.22300140797000717,2.75,0.3476106374905815,1.0,0.33211481696380124,2.0,0.9996648572256909,1.4444444,0.4178388364628886
1.5,0.2742524292992778,0.5,0.22731173523993253,1.25,0.3689348983447659,0.5,0.3491792736664091,1.0,0.8932803770152663,1.6666666,0.4505357323429429
1.5,0.31133180602099675,0.75,0.22714038436217193,2.25,0.37036992736604607,1.75,0.3327003669407615,4.5,1.1474943564756992,0.7777778,0.457848683935254
1.75,0.27246439359943053,0.25,0.21810131519549544,0.25,0.36040882888301573,1.5,0.3127330743408959,5.0,0.9602196672845787,1.8888888,0.40102690005445873
1.25,0.29025744914710605,0.5,0.21575557903210316,1.25,0.37637647296134363,1.25,0.338537663461156,4.0,1.159701912692189,1.6666666,0.4100925632387744
1.5,0.2524320604367317,0.5,0.22788570969062188,1.25,0.3775477325901523,1.75,0.3262105037742633,3.5,1.1253172289870372,1.6666666,0.41449895866917635
0.75,0.3360316899093342,0.25,0.2209310073940523,2.0,0.3721450297611244,2.0,0.3915925591968463,5.0,1.0507768810307403,1.4444444,0.3768224349240078
1.5,0.3353142978296545,0.5,0.22896984647570404,1.5,0.38476889633547334,1.5,0.3628530007214476,3.5,0.9614060432061452,0.6666667,0.4210424331723902
1.5,0.33134271102061863,0.75,0.20672688339000614,2.0,0.38219279568174913,1.25,0.32520138454113273,3.5,1.186396171745626,0.8888889,0.39825938945681005
1.25,0.2988426423450493,0.5,0.20832228708556996,1.5,0.42545517065773647,2.25,0.3240639058330845,2.5,0.8395578796233117,2.0,0.4300228173577986
1.0,0.2943711558836487,0.5,0.2202109585114226,1.5,0.38029895379711204,0.75,0.3395240624489461,4.5,0.965507908677178,1.8888888,0.4267451889828603
2.25,0.3112964626941593,0.0,0.220953817690202,1.75,0.3711648678619816,1.5,0.3489910077033455,6.0,1.075640357426245,1.6666666,0.4030650183890866
0.75,0.2855376274190615,0.25,0.22058209509455837,2.0,0.3387048060026611,0.75,0.33813948857590403,3.0,0.7724588241723154,1.5555556,0.4047982325612073
1.5,0.35992603373557064,0.25,0.220122457490264,1.75,0.377507910033573,1.0,0.40685067235052524,6.5,0.9718873793038563,1.4444444,0.44299747705498194
