reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
1.75,7.180874210180785,0.75,7.7475057785183745,1.25,7.278791578300823,2.5,7.163005456546588,5.0,8.783595664556955,1.7777778,10.12589776841055
0.75,6.816618277609095,0.5,7.508571189182944,2.25,7.018804397336652,1.25,7.507663272294488,5.5,9.201540012717418,2.1111112,9.973037317469426
0.5,7.126376211571523,0.25,7.450775936059419,1.25,6.766878000608574,1.5,7.167955522707006,1.0,9.151242626382482,1.3333334,9.887743851814681
1.75,6.80291959002063,0.5,7.140778968031239,2.0,6.856387526694078,0.75,6.817407672023753,6.5,8.63552437689673,1.1111112,9.831860938179315
2.25,6.517162385700999,0.25,7.002898413292955,1.75,6.735108174793302,1.5,6.715365499862318,4.0,8.486127616732837,1.7777778,9.445733716008645
2.0,6.551823157754581,0.75,6.939340906723534,1.25,6.352903883316679,1.25,6.5329871752380555,5.5,8.374382863195416,1.2222222,9.260334670560395
1.75,6.205126297531916,0.75,6.573391132190284,2.0,6.239132984823497,1.25,6.491729900757468,1.0,8.267626330403266,1.4444444,9.30020863641318
1.25,6.145963239984572,0.5,6.469424293055661,0.0,6.500590070801319,0.75,6.13560801057769,3.0,8.062595286840587,1.2222222,8.762848337262975
1.75,5.7392718150850435,0.75,6.391813279999875,0.5,6.192001289922498,1.5,5.995558864697906,8.5,8.438294084565594,1.4444444,8.881035822244435
1.75,5.962946183412727,0.5,6.2974195139969895,1.25,5.745975872030873,2.0,5.996517217962112,1.0,8.674339538419176,1.2222222,8.705012064206223
1.75,5.801489900249108,0.75,6.174904214106457,2.25,5.929318912538978,1.25,5.817785646033603,4.0,7.885817994540625,1.6666666,8.35361483133807
1.75,5.4732340950730585,0.25,6.030603098385779,1.5,5.574852467828943,0.75,5.686269655829152,0.0,8.179441645686913,1.3333334,8.301003585181354
1.5,5.647370661328489,0.25,5.783786825729068,2.25,5.3489914685831135,2.25,5.53038231799432,1.0,7.914832239292189,1.3333334,8.397649371199442
1.25,5.354921341967049,0.5,5.688247438393952,1.0,5.445654296388033,1.75,5.359884601092383,4.5,7.866955010236393,1.0,7.961111873169791
1.75,5.067578290354268,0.25,5.575877349951167,1.25,5.2153125009809544,1.5,5.092025812057668,7.0,7.62632117870731,1.3333334,7.905995349249374
