reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
,,,,,,,,5.5,1.178376015545166,,
,,,,,,,,3.0,1.6251067550093443,,
,,,,,,,,5.0,1.3478375446424975,,
,,,,,,,,7.0,0.9888024023569096,,
,,,,,,,,5.5,1.1250901050123705,,
,,,,,,,,1.0,1.1708837931895815,,
,,,,,,,,4.5,1.4239134258657282,,
,,,,,,,,7.0,1.240206804237643,,
,,,,,,,,8.0,1.2045184931297757,,
,,,,,,,,5.0,0.9785756984934629,,
,,,,,,,,2.0,1.2329117195288357,,
,,,,,,,,3.0,1.0195659336988199,,
,,,,,,,,3.0,1.0322742982317648,,
,,,,,,,,4.5,0.8237940434678696,,
,,,,,,,,6.0,0.9777267311081161,,
,,,,,,,,5.5,1.1716430996412677,,
,,,,,,,,6.0,1.2123767850764997,,
,,,,,,,,4.0,1.2057587224284223,,
,,,,,,,,1.0,0.9764928725297247,,
,,,,,,,,4.0,1.2459401228944555,,
,,,,,,,,3.0,0.9052908999541499,,
,,,,,,,,3.0,1.0483237939931127,,
,,,,,,,,4.5,1.154515955453026,,
,,,,,,,,3.5,0.8822827808518586,,
,,,,,,,,2.5,0.502928494056025,,
,,,,,,,,0.0,1.1445973753691736,,
,,,,,,,,2.0,1.2488460812939668,,
,,,,,,,,3.5,0.9701361891926128,,
,,,,,,,,5.0,0.8122435063485235,,
,,,,,,,,5.5,0.9138907537906846,,
,,,,,,,,1.0,0.9075680967597483,,
,,,,,,,,5.0,0.895588593884658,,
,,,,,,,,2.0,1.0178703891020469,,
,,,,,,,,3.5,0.4579903964457717,,
,,,,,,,,4.5,0.7113760071684286,,
,,,,,,,,7.5,0.677842986679769,,
,,,,,,,,0.0,0.8740556143017753,,
,,,,,,,,5.0,1.1168171894593923,,
,,,,,,,,3.0,0.7147313305210133,,
,,,,,,,,4.0,0.663384097755253,,
,,,,,,,,3.0,0.8339358079475603,,
,,,,,,,,7.5,0.5372954269905115,,
,,,,,,,,4.0,0.6826753996914636,,
,,,,,,,,6.5,0.5954537859443108,,
,,,,,,,,4.0,0.7845475651320442,,
,,,,,,,,7.5,0.7452277861073796,,
,,,,,,,,3.5,0.7680551279985656,,
,,,,,,,,5.5,0.7692703779554395,,
,,,,,,,,7.5,0.5771409055026173,,
,,,,,,,,4.5,0.6697069941545108,,
,,,,,,,,9.5,1.001704616711184,,
,,,,,,,,6.5,0.6611567019233229,,
,,,,,,,,1.0,0.7281718372645798,,
,,,,,,,,6.5,0.786963691251126,,
,,,,,,,,6.0,0.7651055914555721,,
,,,,,,,,9.0,1.2690250890661001,,
,,,,,,,,3.5,1.029784362731753,,
,,,,,,,,4.5,0.8258620643701245,,
,,,,,,,,8.0,0.8155267615535385,,
,,,,,,,,7.0,1.1456093042314175,,
,,,,,,,,4.0,0.8521712420609219,,
,,,,,,,,2.5,0.8946429074748405,,
,,,,,,,,2.0,1.0589244416970032,,
,,,,,,,,5.0,1.0516219048940525,,
,,,,,,,,9.0,0.9212127041782493,,
,,,,,,,,5.5,0.6750456044786156,,
,,,,,,,,7.0,0.6292121306126608,,
,,,,,,,,4.5,0.7477365069673992,,
,,,,,,,,2.5,1.0537267576405216,,
,,,,,,,,4.0,0.7540895790842362,,
,,,,,,,,2.0,1.3327306829940992,,
,,,,,,,,4.0,0.5498914254947013,,
,,,,,,,,1.0,0.8249008296809833,,
,,,,,,,,2.0,1.1091543451692012,,
,,,,,,,,5.0,1.196594745981555,,
,,,,,,,,5.0,1.0747304688536974,,
,,,,,,,,3.5,0.6703249724469196,,
,,,,,,,,6.0,0.923676308258329,,
,,,,,,,,6.0,0.6703762880712691,,
,,,,,,,,3.5,1.0398193272976817,,
,,,,,,,,5.0,0.9932034901431518,,
,,,,,,,,7.0,0.9118792886098448,,
,,,,,,,,7.5,0.8327922674207148,,
,,,,,,,,6.0,0.998143128691807,,
,,,,,,,,4.5,1.270316181404736,,
,,,,,,,,0.0,1.2691803514168105,,
